"Hamilton_1" "Hamilton_11" "Hamilton_12" "Hamilton_13" "Hamilton_15" "Hamilton_16" "Hamilton_17" "Hamilton_21" "Hamilton_22" "Hamilton_23" "Hamilton_24" "Hamilton_25" "Hamilton_26" "Hamilton_27" "Hamilton_28" "Hamilton_29" "Hamilton_30" "Hamilton_31" "Hamilton_32" "Hamilton_33" "Hamilton_34" "Hamilton_35" "Hamilton_36" "Hamilton_59" "Hamilton_6" "Hamilton_60" "Hamilton_61" "Hamilton_65" "Hamilton_66" "Hamilton_67" "Hamilton_68" "Hamilton_69" "Hamilton_7" "Hamilton_70" "Hamilton_71" "Hamilton_72" "Hamilton_73" "Hamilton_74" "Hamilton_75" "Hamilton_76" "Hamilton_77" "Hamilton_78" "Hamilton_79" "Hamilton_8" "Hamilton_80" "Hamilton_81" "Hamilton_82" "Hamilton_83" "Hamilton_84" "Hamilton_85" "Hamilton_9" "Jay_2" "Jay_3" "Jay_4" "Jay_5" "Jay_64" "Madison_10" "Madison_14" "Madison_37" "Madison_38" "Madison_39" "Madison_40" "Madison_41" "Madison_42" "Madison_43" "Madison_44" "Madison_45" "Madison_46" "Madison_47" "Madison_48" "NA_18" "NA_19" "NA_20" "NA_49" "NA_50" "NA_51" "NA_52" "NA_53" "NA_54" "NA_55" "NA_56" "NA_57" "NA_58" "NA_62" "NA_63"
"which" 1.11386138613861 0.996810207336523 1.06235565819861 1.13519091847265 1.78108808290155 1.07737512242899 1.52574698029243 0.999500249875062 1.01351351351351 1.71745152354571 0.747384155455904 0.753390256152687 0.880503144654088 1.30494505494505 0.872274143302181 0.714285714285714 1.01419878296146 1.15074798619102 1.54155495978552 1.2987012987013 1.21676430824696 0.974313551815766 0.985041955490697 0.938967136150235 1.03397341211226 0.710479573712256 0.786885245901639 1.18577075098814 0.661375661375661 1.57194679564692 0.99403578528827 0.670915800067092 1.03986135181976 0.867888138862102 1.08695652173913 0.978473581213307 0.844238075137189 1.09452736318408 0.872689938398357 0.910667823070252 0.757958564931784 1.078079059131 1.15718418514947 1.26336248785228 1.78861788617886 1.04725415070243 1.16354234001293 1.3532031517643 1.26794258373206 1.54981549815498 1.25439036628199 0.657894736842105 0.759144237405107 0.608642726719416 0.742942050520059 0.60475161987041 1.29783693843594 1.86393289841566 1.61824200073556 0.781954887218045 1.03289977046672 1.02377807133421 1.01408450704225 0.969827586206897 0.990675990675991 1.03448275862069 0.8 0.877862595419847 0.801457194899818 1.50214592274678 0.568181818181818 1.511457825451 0.855263157894737 1.20992135511192 0.811541929666366 0.728787090057262 1.13452188006483 1.05941962229387 1.24688279301746 1.4187866927593 1.20788302606484 1.35562584726615 1.29186602870813 1.3383521539105 1.18304304962208
"by" 0.866336633663366 0.797448165869219 0.69284064665127 0.515995872033024 1.03626943005181 0.636630754162586 0.572155117609663 1.09945027486257 0.844594594594595 0.609418282548476 0.697558545092177 1.10497237569061 0.880503144654088 0.961538461538462 0.43613707165109 0.446428571428571 0.709939148073022 0.517836593785961 0.670241286863271 0.826446280991736 0.180261378999549 0.442869796279894 0.766143743159431 0.886802295252999 0.541605120630231 0.932504440497336 0.327868852459016 0.790513833992095 0.573192239858907 0.846432889963724 0.795228628230616 0.738007380073801 1.21317157712305 0.482160077145612 0.85812356979405 0.831702544031311 1.1397214014352 0.199004975124378 0.82135523613963 1.08412836079792 0.808489135927236 0.816726559947729 0.38572806171649 0.534499514091351 0.528455284552846 0.817369093231162 0.258564964447317 1.40459061322371 0.741626794258373 0.40590405904059 0.652282990466633 0.598086124401914 1.24223602484472 0.852099817407182 0.742942050520059 1.29589632829374 1.29783693843594 0.838769804287046 1.10334681868334 1.11278195488722 1.26243305279265 1.81638044914135 0.901408450704225 1.11350574712644 1.36946386946387 0.96551724137931 0.517647058823529 0.801526717557252 1.53005464480874 1.50214592274678 1.5625 1.07264748902974 1.25 0.907441016333938 0.991884580703336 1.19729307652264 1.18854673149649 1.42791340396131 1.29675810473815 0.684931506849315 0.635727908455181 1.12968820605513 1.05263157894737 1.17105813467169 1.67597765363128
"as" 0.618811881188119 0.837320574162679 0.877598152424942 0.825593395252838 0.485751295336788 0.930460333006856 0.190718372536554 0.899550224887556 0.731981981981982 1.21883656509695 0.64773293472845 1.2054244098443 0.754716981132076 0.755494505494505 0.623052959501558 1.16071428571429 1.11561866125761 1.15074798619102 0.268096514745308 0.826446280991736 0.901306894997747 0.974313551815766 1.27690623859905 0.834637454355764 0.935499753815854 0.976909413854352 1.18032786885246 0.889328063241107 0.881834215167548 0.90689238210399 1.12657388999337 0.536732640053673 0.823223570190641 0.707168113146898 0.97254004576659 0.782778864970646 0.464330941325454 0.995024875621891 0.872689938398357 0.780572419774501 0.90955027791814 0.980071871937275 0.482160077145612 0.777453838678329 0.813008130081301 1.1749680715198 0.96961861667744 0.92497430626927 0.837320574162679 0.738007380073801 0.95333667837431 0.956937799043062 1.65631469979296 1.21728545343883 0.222882615156018 1.68466522678186 0.665557404326123 1.11835973904939 1.06656859139389 0.87218045112782 1.26243305279265 1.08982826948481 0.929577464788732 0.790229885057471 1.13636363636364 0.96551724137931 1.08235294117647 0.801526717557252 0.728597449908925 0.965665236051502 0.662878787878788 0.487567040468064 0.789473684210526 0.907441016333938 0.991884580703336 1.45757418011452 0.864397622906537 1.01335789958544 1.79551122194514 0.587084148727984 0.635727908455181 1.08450067781292 1.00478468899522 0.669176076955249 0.985869208018403
"this" 0.866336633663366 0.956937799043062 0.785219399538106 0.515995872033024 0.77720207253886 0.881488736532811 0.699300699300699 0.849575212393803 0.872747747747748 0.775623268698061 1.14598903836572 1.00452034153692 0.628930817610063 0.618131868131868 0.43613707165109 0.625 0.862068965517241 0.747986191024166 1.07238605898123 1.06257378984652 0.630914826498423 0.620017714791851 0.83910981393652 0.938967136150235 0.541605120630231 0.754884547069272 0.918032786885246 0.889328063241107 0.925925925925926 0.725513905683192 0.861497680583168 1.07346528010735 0.953206239168111 0.514304082288653 0.45766590389016 0.489236790606654 1.1397214014352 0.796019900497512 0.718685831622177 0.780572419774501 0.859019706922688 0.849395622345639 0.77145612343298 0.923226433430515 0.569105691056911 1.12388250319285 0.904977375565611 1.02774922918808 0.861244019138756 0.47970479704797 0.752634219769192 0.837320574162679 0.41407867494824 0.0608642726719416 0.445765230312036 0.475161987041037 0.366056572379368 0.605778191985089 0.625229863920559 0.721804511278195 0.80336648814078 0.59445178335535 0.788732394366197 0.646551724137931 0.641025641025641 0.862068965517241 0.235294117647059 0.343511450381679 0.87431693989071 0.751072961373391 0.804924242424242 0.585080448561677 0.526315789473684 0.302480338777979 0.631199278629396 0.676730869338886 0.810372771474878 0.690925840626439 1.04738154613466 0.587084148727984 0.826446280991736 0.587437867148667 0.669856459330144 0.710999581764952 0.558659217877095
"would" 0.123762376237624 1.99362041467305 1.0161662817552 1.44478844169247 0.420984455958549 1.76297747306562 0.762873490146217 0.599700149925038 0.563063063063063 0.221606648199446 1.24564025909317 1.05474635861376 0.670859538784067 0.206043956043956 0.747663551401869 0.848214285714286 1.11561866125761 0.287686996547756 1.54155495978552 0.885478158205431 0.901306894997747 0.70859167404783 0.182415176942722 0.834637454355764 0.295420974889217 1.24333925399645 1.11475409836066 1.23517786561265 0.440917107583774 0.30229746070133 0.463883366467859 0.905736330090574 2.20970537261698 0.353584056573449 0.91533180778032 1.22309197651663 1.22414520894892 0.895522388059702 1.38603696098563 1.21422376409367 1.61697827185447 0.620712185560274 0.482160077145612 1.31195335276968 0.40650406504065 0.53639846743295 0.711053652230123 0.822199383350462 0.430622009569378 0.22140221402214 0.401404917210236 0.299043062200957 0.138026224982747 1.03469263542301 2.74888558692422 0.302375809935205 0.199667221297837 0.232991612301957 0.257447591026113 0.451127819548872 0.306044376434583 0.198150594451783 0.253521126760563 0.538793103448276 0.34965034965035 1 0.517647058823529 1.10687022900763 0.145719489981785 0.160944206008584 0.284090909090909 0.195026816187226 0.0657894736842105 1.33091349062311 0.991884580703336 0.468505986465383 0.432198811453268 0.276370336250576 0.29925187032419 0.489236790606654 0.254291163382072 0.271125169453231 0.574162679425837 0.209117524048515 0.361485376273414
"have" 0.618811881188119 0.598086124401914 0.600461893764434 0.412796697626419 1.00388601036269 0.587659157688541 0.254291163382072 0.449775112443778 0.394144144144144 0.609418282548476 0.597907324364723 0.552486187845304 0.670859538784067 0.343406593406593 0.685358255451713 0.3125 0.557809330628803 0.632911392405063 0.335120643431635 0.76741440377804 0.721045515998197 0.398582816651904 0.83910981393652 1.14762649973918 1.32939438700148 0.355239786856128 0.786885245901639 0.839920948616601 0.573192239858907 1.26964933494559 0.927766732935719 0.570278430057028 0.996533795493934 0.932176149148184 0.51487414187643 0.342465753424658 0.633178556352892 0.497512437810945 0.82135523613963 0.867302688638335 0.656897422940879 0.620712185560274 0.578592092574735 0.87463556851312 0.772357723577236 0.587484035759898 0.452488687782805 0.92497430626927 0.645933014354067 0.848708487084871 1.20421475163071 1.01674641148325 0.483091787439614 0.547778454047474 0.0742942050520059 0.8207343412527 0.532445923460898 0.792171481826654 0.956233909525561 0.631578947368421 0.114766641162969 0.858652575957728 0.732394366197183 0.718390804597701 0.611888111888112 1.13793103448276 0.8 0.572519083969466 0.510018214936248 0.536480686695279 0.236742424242424 0.536323744514871 0.657894736842105 0.302480338777979 1.08205590622182 0.156168662155128 1.02647217720151 0.322432058959005 0.798004987531172 0.293542074363992 0.508582326764145 0.497062810664257 0.861244019138756 0.292764533667921 0.690108445612882
"will" 1.5470297029703 0.677830940988836 0.508083140877598 0.928792569659443 0.615284974093264 0.244857982370225 0.762873490146217 0.299850074962519 0.309684684684685 0.831024930747922 0.398604882909816 0.502260170768458 0.461215932914046 2.33516483516484 0.809968847352025 0.491071428571429 0.557809330628803 0.345224395857307 0.201072386058981 0.531286894923259 0.721045515998197 0.930026572187777 0.985041955490697 1.09546165884194 0.295420974889217 0.932504440497336 0.459016393442623 1.43280632411067 1.01410934744268 0.181378476420798 0.861497680583168 0.201274740020127 0.0433275563258232 0.353584056573449 0.40045766590389 0.342465753424658 0.802026171380329 0.0995024875621891 0.308008213552361 1.17085862966175 0.505305709954523 0.457366873570729 0.675024108003857 0.534499514091351 0.650406504065041 0.766283524904215 0.452488687782805 0.411099691675231 0.909090909090909 0.590405904059041 0.351229302558956 0.119617224880383 1.65631469979296 0.912964090079124 0.445765230312036 1.07991360691145 0.998336106489185 1.21155638397018 0.367782272894446 0.360902255639098 0.573833205814843 0.231175693527081 0.704225352112676 0.21551724137931 0.553613053613054 0.344827586206897 1.50588235294118 1.52671755725191 0.145719489981785 0.590128755364807 0.0473484848484848 0.0487567040468064 0.263157894736842 0.0604960677555959 0.631199278629396 1.19729307652264 0.540248514316586 1.15154306771073 0.748129675810474 0.978473581213307 1.84361093452003 1.08450067781292 1.77033492822966 0.710999581764952 0.624383831744988
"for" 0.742574257425743 0.717703349282297 0.369515011547344 0.206398348813209 0.582901554404145 0.440744368266406 0.699300699300699 0.249875062468766 0.591216216216216 0.941828254847645 0.49825610363727 0.552486187845304 0.880503144654088 0.480769230769231 0.934579439252336 0.758928571428571 1.16632860040568 0.345224395857307 0.268096514745308 0.531286894923259 1.17169896349707 0.487156775907883 0.437796424662532 0.678142931664058 0.640078778926637 0.577264653641208 1.11475409836066 0.790513833992095 0.705467372134039 0.665054413542926 1.06030483764082 0.603824220060382 0.606585788561525 0.77145612343298 0.5720823798627 0.684931506849315 0.590966652596032 0.895522388059702 0.359342915811088 0.520381613183001 0.960080848913593 0.490035935968638 1.44648023143684 0.43731778425656 0.48780487804878 0.53639846743295 0.258564964447317 0.668036998972251 0.645933014354067 0.44280442804428 0.501756146512795 0.777511961722488 0.759144237405107 0.730371272063299 0.520059435364042 0.60475161987041 0.599001663893511 0.931966449207829 0.441338727473336 0.631578947368421 0.53557765876052 0.759577278731836 0.985915492957746 0.790229885057471 0.815850815850816 0.689655172413793 0.564705882352941 0.419847328244275 0.255009107468124 0.858369098712446 0.331439393939394 0.341296928327645 1.18421052631579 0.665456745311555 0.541027953110911 0.676730869338886 0.702323068611561 0.967296176877015 0.498753117206983 0.831702544031311 0.445009535918627 0.858563036601898 0.62200956937799 0.669176076955249 0.854419980282616
"or" 0.371287128712871 0.478468899521531 0.323325635103926 0.309597523219814 1.23056994818653 0.832517140058766 0.826446280991736 1.04947526236882 0.591216216216216 0.443213296398892 0.597907324364723 0.753390256152687 0.50314465408805 0.961538461538462 0.498442367601246 0.758928571428571 1.01419878296146 0.747986191024166 0.737265415549598 0.708382526564345 0.540784136998648 0.531443755535872 1.02152499087924 0.365153886280647 0.935499753815854 0.843694493783304 0.524590163934426 0.889328063241107 0.529100529100529 0.30229746070133 0.397614314115308 0.469641060046964 0.433275563258232 0.707168113146898 0.97254004576659 0.782778864970646 1.01308569016463 1.19402985074627 0.462012320328542 1.12749349522984 0.45477513895907 0.620712185560274 0.38572806171649 0.826044703595724 0.894308943089431 0.53639846743295 0.840336134453782 0.445357999314834 0.502392344497608 0.44280442804428 0.551931761164074 0.598086124401914 2.20841959972395 1.4607425441266 0.742942050520059 0.60475161987041 0.732113144758735 0.512581547064306 0.47811695476278 0.511278195488722 0.53557765876052 0.330250990752972 0.591549295774648 0.538793103448276 0.611888111888112 1.27586206896552 0.376470588235294 0.534351145038168 0.655737704918033 0.590128755364807 0.189393939393939 0.438810336421258 0.526315789473684 0.604960677555959 0.721370604147881 0.364393545028631 0.37817396002161 0.552740672501152 0.448877805486284 0.978473581213307 0.190718372536554 0.994125621328513 0.526315789473684 0.501882057716437 0.525796910943148
"not" 0.866336633663366 0.797448165869219 0.277136258660508 0.515995872033024 0.518134715025907 0.979431929480901 0.254291163382072 0.399800099950025 0.703828828828829 0.609418282548476 0.64773293472845 0.401808136614766 0.964360587002096 0.137362637362637 0.498442367601246 0.401785714285714 0.354969574036511 0.690448791714614 1.00536193029491 0.76741440377804 0.67598017124831 0.841452612931798 0.510762495439621 0.678142931664058 0.787789266371246 0.577264653641208 0.524590163934426 0.889328063241107 0.970017636684303 0.785973397823458 0.728959575878065 0.3690036900369 0.606585788561525 0.482160077145612 0.40045766590389 0.63600782778865 0.548754748839173 0.398009950248756 0.616016427104723 0.607111882046834 0.303183425972713 0.588043123162365 0.77145612343298 0.583090379008746 0.609756097560976 0.664112388250319 0.840336134453782 0.616649537512847 0.717703349282297 0.738007380073801 0.652282990466633 0.598086124401914 0.897170462387854 0.852099817407182 0.594353640416048 0.863930885529158 0.465890183028286 0.605778191985089 0.698786318499448 0.962406015037594 0.841622035195103 0.627476882430647 0.507042253521127 0.790229885057471 0.757575757575758 0.551724137931034 0.470588235294118 0.763358778625954 0.437158469945355 0.697424892703863 0.284090909090909 0.195026816187226 0.263157894736842 0.786448880822747 0.901713255184851 0.468505986465383 0.594273365748244 0.875172731460157 0.897755610972569 0.684931506849315 0.699300699300699 0.677812923633077 0.669856459330144 0.710999581764952 0.854419980282616
"their" 0.866336633663366 0.43859649122807 0.646651270207852 0.103199174406605 0.226683937823834 0.587659157688541 0.635727908455181 0.399800099950025 0.647522522522523 0.443213296398892 0.64773293472845 0.552486187845304 0.419287211740042 0.412087912087912 0.809968847352025 0.625 0.405679513184584 0.575373993095512 0.268096514745308 0.295159386068477 0.450653447498873 0.841452612931798 0.510762495439621 0.521648408972353 0.640078778926637 0.621669626998224 0.327868852459016 0.24703557312253 0.617283950617284 0.30229746070133 0.795228628230616 0.201274740020127 0.779896013864818 0.707168113146898 0.80091533180778 0.587084148727984 0.337695230054875 0.199004975124378 0.102669404517454 0.303555941023417 0.606366851945427 1.04540999673309 1.15718418514947 0.777453838678329 0.24390243902439 0.280970625798212 0.387847446670976 0.274066461116821 0.69377990430622 0.25830258302583 0.702458605117913 1.25598086124402 0.759144237405107 1.15642118076689 0.817236255572065 0.907127429805616 0.698835274542429 0.885368126747437 0.845899227657227 0.75187969924812 0.612088752869166 1.1558784676354 0.366197183098592 0.431034482758621 0.291375291375291 0.310344827586207 0.329411764705882 1.10687022900763 0.0364298724954463 0.751072961373391 1.08901515151515 0.536323744514871 1.31578947368421 0.846944948578342 1.17222723174031 0.364393545028631 0.486223662884927 0.184246890833717 0.598503740648379 0.782778864970646 0.572155117609663 1.03931314957072 0.62200956937799 0.54370556252614 0.525796910943148
"with" 0.371287128712871 0.87719298245614 0.831408775981524 1.03199174406605 0.615284974093264 0.636630754162586 0.635727908455181 0.749625187406297 0.563063063063063 0.886426592797784 0.249128051818635 0.401808136614766 0.377358490566038 0.412087912087912 0.560747663551402 0.535714285714286 0.608519269776876 0.632911392405063 0.335120643431635 0.295159386068477 0.540784136998648 0.531443755535872 0.510762495439621 0.521648408972353 0.541605120630231 0.310834813499112 0.459016393442623 0.592885375494071 1.01410934744268 0.725513905683192 0.530152418820411 0.637370010063737 0.519930675909879 0.610736097717776 0.80091533180778 0.489236790606654 0.633178556352892 0.398009950248756 0.770020533880904 0.390286209887251 0.303183425972713 0.39202874877491 0.38572806171649 0.631681243926142 0.447154471544715 0.357598978288633 0.387847446670976 0.513874614594039 0.334928229665072 0.29520295202952 0.702458605117913 0.777511961722488 0.690131124913734 0.730371272063299 0.817236255572065 0.60475161987041 0.366056572379368 0.32618825722274 0.625229863920559 0.661654135338346 0.459066564651875 0.495376486129458 0.450704225352113 0.574712643678161 0.495337995337995 0.620689655172414 0.705882352941177 0.687022900763359 0.728597449908925 0.429184549356223 0.568181818181818 1.02389078498294 0.526315789473684 0.665456745311555 0.450856627592426 0.312337324310255 0.594273365748244 0.506678949792722 0.598503740648379 0.538160469667319 0.953591862682772 0.135562584726615 0.62200956937799 0.54370556252614 0.525796910943148
"from" 0.680693069306931 0.757575757575758 0.877598152424942 0.515995872033024 0.712435233160622 0.538687561214496 0.317863954227591 0.79960019990005 0.647522522522523 0.332409972299169 0.548081714000996 0.60271220492215 0.461215932914046 0.343406593406593 0.373831775700935 0.580357142857143 0.405679513184584 0.575373993095512 0.603217158176944 0.531286894923259 0.540784136998648 0.354295837023915 0.802626778547975 0.625978090766823 0.68931560807484 0.532859680284192 0.524590163934426 0.592885375494071 0.485008818342152 0.30229746070133 0.728959575878065 0.402549480040255 0.476603119584055 0.578592092574735 0.85812356979405 0.684931506849315 0.548754748839173 0.298507462686567 0.513347022587269 0.520381613183001 0.656897422940879 0.882064684743548 0.675024108003857 0.43731778425656 0.284552845528455 0.510855683269476 0.904977375565611 0.376841384035629 0.478468899521531 0.33210332103321 0.351229302558956 0.239234449760766 1.0351966873706 0.486914181375533 0.817236255572065 0.518358531317495 0.399334442595674 0.512581547064306 0.735564545788893 0.631578947368421 0.879877582249426 0.528401585204756 0.619718309859155 0.359195402298851 0.174825174825175 0.310344827586207 0.376470588235294 0.381679389312977 0.437158469945355 0.643776824034335 0.473484848484849 0.780107264748903 1.18421052631579 0.302480338777979 0.721370604147881 0.364393545028631 0.648298217179903 0.506678949792722 0.648379052369077 0.587084148727984 0.572155117609663 0.497062810664257 0.478468899521531 0.878293601003764 0.525796910943148
"are" 0.742574257425743 0.358851674641148 0.69284064665127 0.412796697626419 0.712435233160622 0.146914789422135 0.317863954227591 0.399800099950025 0.506756756756757 0.997229916897507 0.49825610363727 0.703164239075841 0.251572327044025 0.686813186813187 0.373831775700935 0.446428571428571 0.354969574036511 1.03567318757192 0.134048257372654 0.472255017709563 0.856241550247859 0.664304694419841 0.620211601605254 0.312989045383412 0.886262924667651 0.532859680284192 0.590163934426229 0.395256916996047 0.17636684303351 0.423216444981862 0.265076209410205 0.167728950016773 0.303292894280763 0.675024108003857 0.28604118993135 0.342465753424658 0.337695230054875 0.298507462686567 0.359342915811088 0.216825672159584 0.303183425972713 0.424697811172819 0.578592092574735 0.680272108843537 0.853658536585366 0.383141762452107 0.711053652230123 0.736553614251456 0.789473684210526 0.47970479704797 0.702458605117913 0.358851674641148 0.552104899930987 0.669506999391357 0.222882615156018 1.07991360691145 0.898502495840266 0.32618825722274 0.662008091210004 0.571428571428571 0.765110941086457 0.429326287978864 0.422535211267606 0.323275862068966 0.437062937062937 0.448275862068966 0.329411764705882 0.49618320610687 0.947176684881603 0.321888412017167 0.0946969696969697 0.828863968795709 0.855263157894737 0.907441016333938 0.360685302073941 0.468505986465383 0.432198811453268 0.875172731460157 0.748129675810474 0.63600782778865 0.762873490146217 1.17487573429733 0.334928229665072 0.627352572145546 0.394347683207361
"on" 0.556930693069307 0.199362041467305 0.554272517321016 0.309597523219814 0.323834196891192 0.19588638589618 0.127145581691036 0.299850074962519 0.253378378378378 0.110803324099723 0.548081714000996 0.552486187845304 0.293501048218029 0.274725274725275 0.0623052959501558 0.133928571428571 0.405679513184584 0.287686996547756 0.938337801608579 0.295159386068477 0.495718792248761 0.354295837023915 0.218898212331266 0.312989045383412 0.0984736582964057 0.266429840142096 0.39344262295082 0.24703557312253 0.308641975308642 0.181378476420798 0.198807157057654 0.201274740020127 0.606585788561525 0.450016072002572 0.40045766590389 0.293542074363992 0.211059518784297 0.398009950248756 0.256673511293634 0.173460537727667 0.151591712986357 0.326690623979092 0.482160077145612 0.534499514091351 0.365853658536585 0.408684546615581 0 0.308324768756423 0.502392344497608 0.664206642066421 0.451580531861515 0.478468899521531 0.41407867494824 0.669506999391357 0.37147102526003 0.60475161987041 0.599001663893511 0.792171481826654 0.698786318499448 0.451127819548872 0.956388676358072 0.429326287978864 0.76056338028169 0.790229885057471 0.961538461538462 0.96551724137931 0.470588235294118 1.22137404580153 0.728597449908925 0.858369098712446 0.757575757575758 0.828863968795709 0.460526315789474 0.967937084089534 0.991884580703336 1.09318063508589 1.02647217720151 0.368493781667434 0.947630922693267 0.440313111545988 0.699300699300699 0.858563036601898 0.861244019138756 0.794646591384358 0.657246138678935
"an" 0.680693069306931 0.598086124401914 0.508083140877598 0.309597523219814 0.582901554404145 0.636630754162586 0.572155117609663 0.499750124937531 0.53490990990991 0.609418282548476 0.448430493273543 0.351582119537921 0.922431865828092 0.343406593406593 0.809968847352025 0.625 0.354969574036511 0.690448791714614 1.00536193029491 0.472255017709563 0.585849481748535 0.575730735163862 0.547245530828165 1.25195618153365 0.541605120630231 0.532859680284192 0.327868852459016 0.543478260869565 0.529100529100529 0.483675937122128 0.596421471172962 0.469641060046964 0.649913344887348 0.610736097717776 0.51487414187643 0.587084148727984 0.379907133811735 0.696517412935323 0.616016427104723 0.693842150910668 0.960080848913593 0.522704998366547 0.192864030858245 0.631681243926142 0.32520325203252 0.561941251596424 0.646412411118294 0.342583076396026 0.358851674641148 0.738007380073801 0.652282990466633 0.0598086124401914 0.20703933747412 0.182592818015825 0.297176820208024 0.259179265658747 0.465890183028286 0.419384902143523 0.367782272894446 0.541353383458647 0.229533282325937 0.396301188903567 0.563380281690141 0.574712643678161 0.34965034965035 0.344827586206897 0.329411764705882 0.343511450381679 0.364298724954463 0.643776824034335 0.236742424242424 0.438810336421258 0.328947368421053 0.665456745311555 0.270513976555455 0.260281103591879 0.162074554294976 0.276370336250576 0.448877805486284 0.195694716242661 0.190718372536554 0.271125169453231 0.430622009569378 0.54370556252614 0.591521524811042
"they" 0.371287128712871 0.398724082934609 0.369515011547344 0.309597523219814 0.485751295336788 0.734573947110676 0.445009535918627 0.349825087456272 0.422297297297297 0.221606648199446 0.249128051818635 0.452034153691612 0.50314465408805 0.343406593406593 0.498442367601246 0.3125 0.50709939148073 0.575373993095512 0.268096514745308 0.531286894923259 0.315457413249211 0.930026572187777 0.25538124771981 0.417318727177882 0.590841949778434 0.577264653641208 0.721311475409836 0.296442687747036 0.749559082892416 0.241837968561064 0.530152418820411 0.0335457900033546 0.303292894280763 0.964320154291225 0.97254004576659 0.489236790606654 0.590966652596032 0.199004975124378 0.154004106776181 0.390286209887251 0.252652854977261 0.653381247958184 0.38572806171649 0.631681243926142 0.32520325203252 0.280970625798212 0.646412411118294 0.496745460774238 0.526315789473684 0.33210332103321 1.00351229302559 1.31578947368421 0.345065562456867 1.03469263542301 0.817236255572065 1.38228941684665 0.366056572379368 0.792171481826654 0.514895182052225 0.661654135338346 0.382555470543229 0.924702774108322 0.422535211267606 0.21551724137931 0.34965034965035 0.517241379310345 0.0470588235294118 0.534351145038168 0.29143897996357 0.590128755364807 0.568181818181818 0.438810336421258 0.460526315789474 0.302480338777979 0.631199278629396 0.104112441436752 0.270124257158293 0.552740672501152 0.548628428927681 0.782778864970646 0.254291163382072 0.677812923633077 0.478468899521531 0.334588038477624 0.197173841603681
"states" 0.123762376237624 0.518341307814992 0.46189376443418 0.928792569659443 0.356217616580311 0.538687561214496 0.254291163382072 0.599700149925038 0.731981981981982 0.277008310249307 0.249128051818635 0.502260170768458 0.293501048218029 0.137362637362637 0.311526479750779 0.267857142857143 0.253549695740365 0.115074798619102 1.40750670241287 0.236127508854782 0.540784136998648 0.265721877767936 0.364830353885443 0.521648408972353 0.34465780403742 0.177619893428064 0.39344262295082 0 0.0440917107583774 0.544135429262394 0.331345261762757 0.536732640053673 1.34315424610052 0.0964320154291225 0.05720823798627 0 0.168847615027438 0.497512437810945 0.154004106776181 0.173460537727667 0.151591712986357 0.0653381247958184 0.192864030858245 0.485908649173955 1.54471544715447 0.459770114942529 0.517129928894635 0.39397053785543 0.454545454545455 0.590405904059041 0.602107375815354 0.119617224880383 0.759144237405107 0.0608642726719416 0.0742942050520059 0.172786177105832 0.0998336106489185 0.559179869524697 0.110334681868334 0.360902255639098 0.918133129303749 1.05680317040951 0.338028169014085 1.11350574712644 1.31118881118881 1 1.03529411764706 0.610687022900763 0.0728597449908925 0.107296137339056 0.0946969696969697 0.292540224280839 0.131578947368421 0 0.0901713255184851 0.156168662155128 0.486223662884927 0.736987563334869 1.19700748129676 0.391389432485323 0.635727908455181 0.225937641211026 0.813397129186603 0.627352572145546 0.164311534669734
"government" 0.556930693069307 0.199362041467305 0.369515011547344 0.722394220846233 0.453367875647668 0.587659157688541 0.572155117609663 0.449775112443778 0.365990990990991 0.831024930747922 0.199302441454908 0.502260170768458 0.377358490566038 1.0989010989011 0.996884735202492 0.357142857142857 0.709939148073022 0.575373993095512 0.201072386058981 0.413223140495868 0.360522757999099 0.177147918511957 0.510762495439621 0.625978090766823 0.0984736582964057 0.44404973357016 0.131147540983607 0.345849802371542 0.220458553791887 0.120918984280532 0.463883366467859 0.234820530023482 0.0866551126516465 0.417872066859531 0.28604118993135 0.244618395303327 0.168847615027438 0.199004975124378 0.154004106776181 0.13009540329575 0.252652854977261 0.294021561581183 0.192864030858245 0.145772594752187 0.24390243902439 0.178799489144317 0.193923723335488 0.274066461116821 0.598086124401914 0.3690036900369 0.852985449071751 0.538277511961722 1.10420979986197 0.973828362751065 0.148588410104012 0.0863930885529158 0.43261231281198 0.419384902143523 0.404560500183891 0.571428571428571 1.22417750573833 0.825627476882431 0.366197183098592 0.251436781609195 0.641025641025641 0.379310344827586 0.988235294117647 0.83969465648855 0.327868852459016 0.697424892703863 0.331439393939394 0.0487567040468064 0.263157894736842 0.725952813067151 0.18034265103697 1.14523685580427 0.540248514316586 0.690925840626439 0.249376558603491 0.195694716242661 0.127145581691036 0.632625395390872 0.430622009569378 0.794646591384358 0.295760762405521
